Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2022,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,2,1,0,1,1,1,0,0,0,3.0
2022,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,1,0,1,0,1,0,0,0,0,1,0.0
2022,11,Guanajuato,11028,Salvatierra,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,1,0,1,0,1,0,0,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,1,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,0,0,0,0,2,2,2,3,2,2,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11029,San Diego de la Unión,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,1,0,0,0,1,0,0,0,0,0,0.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,0,0,0,1,0,0,1,0,0,1.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,1,1,3,0,1,1,1,1,3,3,2.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,1,1,0,0,1,0,0,1,1,0,0.0
2022,11,Guanajuato,11030,San Felipe,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,5,15,16,3,10,8,11,0,8,14,9,8.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,1,0,0.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,3,0,1,0,0,1,1,0,0,1,1,2.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,3,1,2,0,3,3,1,0,1,1,1,3.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,1,1,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11031,San Francisco del Rincón,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,0,1,4,0,0,1,0,2,3,0,1.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,1,0,0,0,1,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,0,0,0,0,0,1,0,0,0,2,0.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,1,2,1,4,1,4,0,2,3,1,3.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,3,1,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11032,San José Iturbide,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,2,2,3,2,3,1,1,2,2,3,3.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,1,0,0,0,1,0,0,0,0,1.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,0,0,1,1,1,2,1,0,1,0,0.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,1,1,6,4,3,1,1,4,2.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,1,0,0,0,0.0
2022,11,Guanajuato,11033,San Luis de la Paz,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,1,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11034,Santa Catarina,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,1,1,3,3,1,3,3,2,0,4,5.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,0,1,1,0,0,0,2,1,1,0.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,2,2,1,2,1,3,1,2,1,2,0,1.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,1,0,0,0,1,0,0.0
2022,11,Guanajuato,11035,Santa Cruz de Juventino Rosas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,1,2,0,2,0,1,1,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,1,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11036,Santiago Maravatío,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,0,1,3,1,2,5,0,2,0,2,2.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,1,0,0,0,0,0,2,0,0.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,2,1,1,0,0,2,3,1,0,3,0,0.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,1,6,3,3,3,1,3,0,3,1,4.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,7,0,5,3,2,2,1,3,1,1,1,2.0
2022,11,Guanajuato,11037,Silao de la Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,1,0,0,0,1,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,1,0,0,0,1,2,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11038,Tarandacuao,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,1,0,0,2,0,2,0,7,5,5,6.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,1,2,0,0,0,0,0,1,0,1,1.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,1,0,0,0,0,1,1,0,1.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11039,Tarimoro,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,0,1,1,0,0,0,1.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11040,Tierra Blanca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,3,1,1,3,2,0,1,1,1,1,0,2.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,1,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,1,0,1,0,0,1,0,0,1,2,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11041,Uriangato,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,2,5,8,2,5,5,7,4,5,3,6,6.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,1,0,0,0,1,0,0.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,1,2,1,0,0,0,1,1,1,1.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,1,4,2,1,1,1,0,1,0,3.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,1,0,0,0,3,2,0,1.0
2022,11,Guanajuato,11042,Valle de Santiago,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,1.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,1,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,1,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11043,Victoria,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,3,3,1,3,2,0,2,14,4,4,4.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,1,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,2,2,1,0,1,2,0,2,1,1,0.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,1,0,0,1,1,0,1,1,3.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,2,0,0,1,0,0,1,0,0,0,1.0
2022,11,Guanajuato,11044,Villagrán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,1,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,1,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11045,Xichú,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11046,Yuriria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,4,1,5,0,1,2,5,4,1,2,1,0.0
2022,11,Guanajuato,11046,Yuriria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,0,0,0,0,0,0,0,0.0
2022,11,Guanajuato,11046,Yuriria,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,1,0,0,1,1,2,0,0,1,2.0
